2020-05-15_07:52:09.
"Value [m/s2]", "Time [s]" 
0.002828	 0.012000
0.002608	 0.012063
0.002524	 0.012125
0.004694	 0.012188
0.007382	 0.012250
0.009295	 0.012313
0.012580	 0.012375
0.013229	 0.012438
0.013676	 0.012500
0.014547	 0.012563
0.013331	 0.012625
0.014230	 0.012688
0.016829	 0.012750
0.016007	 0.012813
0.014409	 0.012875
0.014427	 0.012938
0.014743	 0.013000
0.017408	 0.013063
0.020126	 0.013125
0.020602	 0.013188
0.019601	 0.013250
0.018385	 0.013313
0.018159	 0.013375
0.021693	 0.013438
0.024006	 0.013500
0.022504	 0.013563
0.021151	 0.013625
0.021151	 0.013688
0.019530	 0.013750
0.020990	 0.013813
0.021485	 0.013875
0.020543	 0.013938
0.020829	 0.014000
0.020119	 0.014063
0.018302	 0.014125
0.019375	 0.014188
0.021645	 0.014250
0.021616	 0.014313
0.021192	 0.014375
0.019804	 0.014438
0.018039	 0.014500
0.018707	 0.014563
0.019225	 0.014625
0.017604	 0.014688
0.017121	 0.014750
0.016990	 0.014813
0.015661	 0.014875
0.016335	 0.014938
0.017461	 0.015000
0.016948	 0.015063
0.016996	 0.015125
0.015351	 0.015188
0.013366	 0.015250
0.014457	 0.015313
0.015268	 0.015375
0.015906	 0.015438
0.016823	 0.015500
0.014594	 0.015563
0.011727	 0.015625
0.011596	 0.015688
0.011155	 0.015750
0.011274	 0.015813
0.012079	 0.015875
0.009123	 0.015938
0.006107	 0.016000
0.005892	 0.016063
0.005159	 0.016125
0.004908	 0.016188
0.005206	 0.016250
0.003442	 0.016313
0.002411	 0.016375
0.002614	 0.016438
0.001523	 0.016500
0.001159	 0.016563
0.002578	 0.016625
0.000951	 0.016688
-0.001040	 0.016750
-0.001803	 0.016813
-0.002805	 0.016875
-0.001535	 0.016938
-0.000695	 0.017000
-0.003210	 0.017063
-0.005862	 0.017125
-0.006625	 0.017188
-0.006661	 0.017250
-0.004676	 0.017312
-0.004527	 0.017375
-0.005165	 0.017437
-0.004462	 0.017500
-0.005105	 0.017562
-0.006357	 0.017625
-0.004664	 0.017687
-0.002816	 0.017750
-0.004134	 0.017812
-0.004265	 0.017875
-0.004288	 0.017937
-0.004765	 0.018000
-0.003424	 0.018062
-0.002709	 0.018125
-0.004366	 0.018187
-0.004932	 0.018250
-0.005099	 0.018312
-0.005588	 0.018375
-0.004545	 0.018437
-0.003418	 0.018500
-0.003597	 0.018562
-0.003573	 0.018625
-0.005880	 0.018687
-0.008091	 0.018750
-0.006846	 0.018812
-0.003990	 0.018875
-0.003675	 0.018937
-0.003806	 0.019000
-0.004330	 0.019062
-0.005475	 0.019125
-0.004217	 0.019187
-0.002888	 0.019250
-0.003216	 0.019312
-0.003126	 0.019375
-0.006577	 0.019437
-0.007859	 0.019500
-0.005117	 0.019562
-0.002209	 0.019625
-0.003532	 0.019687
-0.004491	 0.019750
-0.005349	 0.019812
-0.005135	 0.019875
-0.004044	 0.019937
-0.003096	 0.020000
-0.001696	 0.020062
-0.004825	 0.020125
-0.010106	 0.020187
-0.007734	 0.020250
-0.007352	 0.020312
-0.007191	 0.020375
-0.008687	 0.020437
-0.010815	 0.020500
-0.012079	 0.020562
-0.011721	 0.020625
-0.010732	 0.020687
-0.010332	 0.020750
-0.009635	 0.020812
-0.010332	 0.020875
-0.010887	 0.020937
-0.011400	 0.021000
-0.011763	 0.021062
-0.012121	 0.021125
-0.011024	 0.021187
-0.009653	 0.021250
-0.010487	 0.021312
-0.011161	 0.021375
-0.012127	 0.021437
-0.012103	 0.021500
-0.010201	 0.021562
-0.009182	 0.021625
-0.011107	 0.021687
-0.012151	 0.021750
-0.012407	 0.021812
-0.012306	 0.021875
-0.011721	 0.021937
-0.011555	 0.022000
-0.011435	 0.022062
-0.011650	 0.022125
-0.013241	 0.022187
-0.013336	 0.022250
-0.011739	 0.022312
-0.010690	 0.022375
-0.009701	 0.022437
-0.009540	 0.022500
-0.010756	 0.022562
-0.011090	 0.022625
-0.009945	 0.022687
-0.008610	 0.022750
-0.008413	 0.022812
-0.008944	 0.022875
-0.009128	 0.022937
-0.007692	 0.023000
-0.006863	 0.023062
-0.006697	 0.023125
-0.006303	 0.023187
-0.005356	 0.023250
-0.005797	 0.023312
-0.006512	 0.023375
-0.005099	 0.023437
-0.002429	 0.023500
-0.001636	 0.023562
-0.001815	 0.023625
-0.002953	 0.023687
-0.004426	 0.023750
-0.003609	 0.023812
-0.000903	 0.023875
-0.000998	 0.023937
-0.001648	 0.024000
-0.001505	 0.024062
-0.001880	 0.024125
-0.001887	 0.024187
-0.001326	 0.024250
-0.000969	 0.024312
-0.000736	 0.024375
-0.001177	 0.024437
-0.002107	 0.024500
-0.001148	 0.024562
0.000664	 0.024625
0.002196	 0.024687
0.002411	 0.024750
0.002912	 0.024812
0.002417	 0.024875
0.003031	 0.024937
0.003865	 0.025000
0.004825	 0.025062
0.004926	 0.025125
0.003907	 0.025187
0.002900	 0.025250
0.002578	 0.025312
0.002745	 0.025375
0.003389	 0.025437
0.003108	 0.025500
0.002661	 0.025562
0.002023	 0.025625
0.001046	 0.025687
0.001112	 0.025750
0.000122	 0.025812
-0.000319	 0.025875
-0.000981	 0.025937
-0.002876	 0.026000
-0.003484	 0.026062
-0.002578	 0.026125
-0.001618	 0.026187
-0.000998	 0.026250
0.000056	 0.026312
-0.001165	 0.026375
-0.001589	 0.026437
-0.000385	 0.026500
0.000969	 0.026562
0.001362	 0.026625
0.000885	 0.026687
-0.000182	 0.026750
-0.001046	 0.026812
-0.003108	 0.026875
-0.002650	 0.026937
-0.001362	 0.027000
-0.000635	 0.027062
-0.002805	 0.027125
-0.004169	 0.027187
-0.003096	 0.027250
-0.002870	 0.027312
-0.002507	 0.027375
-0.003031	 0.027437
-0.003389	 0.027500
-0.004062	 0.027562
-0.006274	 0.027625
-0.006446	 0.027687
-0.004908	 0.027750
-0.004491	 0.027812
-0.005683	 0.027875
-0.005075	 0.027937
-0.004986	 0.028000
-0.003866	 0.028062
-0.000993	 0.028125
0.001511	 0.028187
0.000241	 0.028250
0.000969	 0.028312
0.003794	 0.028375
0.004718	 0.028437
0.005630	 0.028500
0.007018	 0.028562
0.005433	 0.028625
0.004908	 0.028687
0.004181	 0.028750
0.004503	 0.028812
0.006112	 0.028875
0.007418	 0.028937
0.008014	 0.029000
0.008175	 0.029062
0.006935	 0.029125
0.007191	 0.029187
0.008419	 0.029250
0.008365	 0.029312
0.007144	 0.029375
0.004801	 0.029437
0.003758	 0.029500
0.006828	 0.029562
0.008401	 0.029625
0.009671	 0.029687
0.010630	 0.029750
0.011846	 0.029812
0.011507	 0.029875
0.011012	 0.029937
0.012597	 0.030000
0.014356	 0.030062
0.015351	 0.030125
0.014582	 0.030187
0.013462	 0.030250
0.013903	 0.030312
0.015286	 0.030375
0.015214	 0.030437
0.015756	 0.030500
0.015763	 0.030562
0.014672	 0.030625
0.015214	 0.030687
0.014952	 0.030750
0.015441	 0.030812
0.016019	 0.030875
0.017324	 0.030937
0.016853	 0.031000
0.015041	 0.031062
0.013974	 0.031125
0.014320	 0.031187
0.015727	 0.031250
0.014338	 0.031312
0.013271	 0.031375
0.013408	 0.031437
0.013605	 0.031500
0.013873	 0.031562
0.015679	 0.031625
0.015482	 0.031687
0.014547	 0.031750
0.014946	 0.031812
0.014797	 0.031875
0.015143	 0.031937
0.016180	 0.032000
0.016698	 0.032062
0.016049	 0.032125
0.014433	 0.032187
0.011423	 0.032250
0.010327	 0.032312
0.011674	 0.032375
0.010446	 0.032437
0.008997	 0.032500
0.007507	 0.032562
0.005469	 0.032625
0.005349	 0.032687
0.005480	 0.032750
0.005969	 0.032812
0.004283	 0.032875
0.002983	 0.032937
0.001105	 0.033000
-0.000593	 0.033062
-0.000253	 0.033125
-0.000003	 0.033187
-0.000885	 0.033250
-0.002685	 0.033312
-0.004312	 0.033375
-0.004300	 0.033437
-0.003568	 0.033500
-0.004169	 0.033562
-0.005260	 0.033625
-0.004879	 0.033687
-0.006071	 0.033750
-0.006756	 0.033812
-0.006381	 0.033875
-0.007931	 0.033937
-0.007573	 0.034000
-0.007037	 0.034062
-0.009266	 0.034125
-0.010583	 0.034187
-0.011620	 0.034250
-0.012061	 0.034312
-0.011674	 0.034375
-0.012681	 0.034437
-0.015184	 0.034500
-0.016484	 0.034562
-0.015899	 0.034625
-0.016126	 0.034687
-0.015071	 0.034750
-0.015953	 0.034812
-0.017914	 0.034875
-0.018486	 0.034937
-0.018445	 0.035000
-0.018546	 0.035062
-0.017676	 0.035125
-0.018248	 0.035187
-0.020322	 0.035250
-0.020102	 0.035312
-0.019345	 0.035375
-0.018683	 0.035437
-0.016579	 0.035500
-0.014571	 0.035562
-0.015601	 0.035625
-0.015226	 0.035687
-0.014380	 0.035750
-0.014421	 0.035812
-0.013730	 0.035875
-0.014416	 0.035937
-0.014714	 0.036000
-0.013921	 0.036062
-0.016871	 0.036125
-0.017968	 0.036187
-0.015155	 0.036250
-0.014106	 0.036312
-0.013796	 0.036375
-0.012943	 0.036437
-0.012806	 0.036500
-0.013605	 0.036562
-0.011149	 0.036625
-0.008878	 0.036687
-0.008312	 0.036750
-0.010785	 0.036812
-0.010440	 0.036875
-0.007299	 0.036937
-0.005016	 0.037000
-0.005135	 0.037062
-0.003788	 0.037125
-0.002751	 0.037187
-0.003383	 0.037250
-0.002894	 0.037312
0.000021	 0.037375
0.000557	 0.037437
-0.000218	 0.037500
0.000468	 0.037562
0.000629	 0.037625
0.000712	 0.037687
0.002214	 0.037750
0.001332	 0.037812
0.000784	 0.037875
0.000146	 0.037937
-0.002357	 0.038000
-0.002423	 0.038062
-0.000450	 0.038125
0.000301	 0.038187
0.002125	 0.038250
0.002471	 0.038312
0.000623	 0.038375
0.000390	 0.038437
0.001529	 0.038500
0.001165	 0.038562
0.003311	 0.038625
0.004795	 0.038687
0.003251	 0.038750
0.003239	 0.038812
0.003842	 0.038875
0.003019	 0.038937
0.004354	 0.039000
0.004247	 0.039062
0.001821	 0.039125
0.001308	 0.039187
0.001666	 0.039250
0.002709	 0.039312
0.003031	 0.039375
0.001338	 0.039437
-0.002054	 0.039500
0.003657	 0.039562
0.003520	 0.039625
0.003359	 0.039687
0.005707	 0.039750
0.005731	 0.039812
0.003430	 0.039875
0.002906	 0.039937
0.003120	 0.040000
0.002822	 0.040062
0.003854	 0.040125
0.003079	 0.040187
0.002709	 0.040250
0.002429	 0.040312
0.001815	 0.040375
0.002250	 0.040437
0.003716	 0.040500
0.003001	 0.040562
0.002363	 0.040625
0.004044	 0.040687
0.003341	 0.040750
0.002626	 0.040812
0.003967	 0.040875
0.004133	 0.040937
0.002441	 0.041000
0.001457	 0.041062
-0.000182	 0.041125
0.000033	 0.041187
0.002262	 0.041250
0.001833	 0.041312
0.000563	 0.041375
0.000724	 0.041437
-0.000635	 0.041500
-0.001183	 0.041562
0.001117	 0.041625
0.000492	 0.041687
-0.000820	 0.041750
-0.000450	 0.041812
-0.001911	 0.041875
-0.001791	 0.041937
-0.000444	 0.042000
-0.002715	 0.042062
-0.001392	 0.042125
-0.001040	 0.042187
-0.003067	 0.042250
-0.002363	 0.042312
-0.000313	 0.042375
-0.001076	 0.042437
-0.000945	 0.042500
-0.000766	 0.042562
-0.001571	 0.042625
-0.000337	 0.042687
-0.000051	 0.042750
-0.001189	 0.042812
0.001076	 0.042875
0.001791	 0.042937
0.000092	 0.043000
0.001147	 0.043062
0.002149	 0.043125
0.002381	 0.043187
0.003091	 0.043250
0.002059	 0.043312
-0.001422	 0.043375
-0.002602	 0.043437
-0.002042	 0.043500
-0.002721	 0.043562
-0.001732	 0.043625
-0.001815	 0.043687
-0.003269	 0.043750
-0.002751	 0.043812
-0.002483	 0.043875
-0.003919	 0.043937
-0.002447	 0.044000
-0.002578	 0.044062
-0.004152	 0.044125
-0.003675	 0.044187
-0.005016	 0.044250
-0.006274	 0.044312
-0.002614	 0.044375
-0.002304	 0.044437
-0.004187	 0.044500
-0.003472	 0.044562
-0.003013	 0.044625
-0.002655	 0.044687
-0.000122	 0.044750
-0.001255	 0.044812
-0.002209	 0.044875
-0.000790	 0.044937
-0.000963	 0.045000
0.000676	 0.045062
0.004354	 0.045125
0.002065	 0.045187
0.001463	 0.045250
0.004491	 0.045312
0.002977	 0.045375
0.002631	 0.045437
0.005516	 0.045500
0.003782	 0.045562
0.002131	 0.045625
0.003627	 0.045687
0.003532	 0.045750
0.004605	 0.045812
0.007233	 0.045875
0.007948	 0.045937
0.008455	 0.046000
0.009003	 0.046062
0.007865	 0.046125
0.009200	 0.046187
0.010761	 0.046250
0.009331	 0.046312
0.010773	 0.046375
0.010964	 0.046437
0.009516	 0.046500
0.009516	 0.046562
0.010559	 0.046625
0.010601	 0.046687
0.011024	 0.046750
0.011304	 0.046812
0.009599	 0.046875
0.010118	 0.046937
0.011984	 0.047000
0.011543	 0.047062
0.011578	 0.047125
0.010911	 0.047187
0.008055	 0.047250
0.008884	 0.047312
0.009111	 0.047375
0.008091	 0.047437
0.009915	 0.047500
0.010082	 0.047562
0.007311	 0.047625
0.008515	 0.047687
0.009605	 0.047750
0.008825	 0.047812
0.010428	 0.047875
0.009259	 0.047937
0.007006	 0.048000
0.007924	 0.048062
0.007501	 0.048125
0.006971	 0.048187
0.008872	 0.048250
0.007656	 0.048312
0.005606	 0.048375
0.006422	 0.048437
0.005409	 0.048500
0.004616	 0.048562
0.006285	 0.048625
0.004438	 0.048687
0.003835	 0.048750
0.003246	 0.048812
0.001422	 0.048875
0.001821	 0.048937
0.003126	 0.049000
0.001105	 0.049062
0.000295	 0.049125
0.000539	 0.049187
-0.001487	 0.049250
-0.001642	 0.049312
0.000593	 0.049375
-0.000456	 0.049437
-0.002190	 0.049500
-0.001863	 0.049562
-0.001392	 0.049625
-0.000891	 0.049687
-0.000134	 0.049750
-0.000760	 0.049812
-0.000706	 0.049875
-0.001463	 0.049937
-0.003520	 0.050000
-0.002125	 0.050062
-0.000373	 0.050125
-0.003359	 0.050187
-0.004050	 0.050250
-0.003764	 0.050312
-0.006095	 0.050375
-0.006792	 0.050437
-0.005511	 0.050500
-0.006327	 0.050562
-0.006178	 0.050625
-0.006929	 0.050687
-0.009200	 0.050750
-0.008330	 0.050812
-0.008288	 0.050875
-0.010869	 0.050937
-0.010046	 0.051000
-0.009826	 0.051062
-0.010714	 0.051125
-0.010702	 0.051187
-0.009522	 0.051250
-0.009909	 0.051312
-0.008348	 0.051375
-0.008282	 0.051437
-0.009588	 0.051500
-0.007769	 0.051562
-0.007597	 0.051625
-0.008139	 0.051687
-0.006333	 0.051750
-0.007245	 0.051812
-0.009361	 0.051875
-0.007197	 0.051937
-0.005523	 0.052000
-0.006553	 0.052062
-0.006607	 0.052125
-0.007686	 0.052187
-0.007799	 0.052250
-0.007090	 0.052312
-0.007555	 0.052375
-0.007805	 0.052437
-0.005588	 0.052500
-0.006398	 0.052562
-0.007209	 0.052625
-0.006285	 0.052687
-0.007328	 0.052750
-0.006422	 0.052812
-0.003907	 0.052875
-0.004682	 0.052937
-0.005171	 0.053000
-0.003490	 0.053062
-0.004205	 0.053125
-0.004247	 0.053187
-0.002900	 0.053250
-0.003281	 0.053312
-0.002566	 0.053375
-0.002071	 0.053437
-0.005910	 0.053500
-0.001708	 0.053562
0.000361	 0.053625
-0.000063	 0.053687
0.000569	 0.053750
0.002161	 0.053812
0.000593	 0.053875
0.000855	 0.053937
0.002441	 0.054000
0.002095	 0.054062
0.001696	 0.054125
0.000480	 0.054187
0.000301	 0.054250
0.001439	 0.054312
0.001809	 0.054375
0.000951	 0.054437
0.002453	 0.054500
0.002042	 0.054562
0.001469	 0.054625
0.003389	 0.054687
0.003847	 0.054750
0.003120	 0.054812
0.004950	 0.054875
0.006780	 0.054937
0.006238	 0.055000
0.007883	 0.055062
0.010666	 0.055125
0.009081	 0.055187
0.010189	 0.055250
0.010142	 0.055312
0.010172	 0.055375
0.011512	 0.055437
0.011233	 0.055500
0.010738	 0.055562
0.012335	 0.055625
0.012514	 0.055687
0.011221	 0.055750
0.012407	 0.055812
0.012991	 0.055875
0.012335	 0.055937
0.013891	 0.056000
0.011977	 0.056062
0.011191	 0.056125
0.012395	 0.056187
0.012377	 0.056249
0.011101	 0.056312
0.011179	 0.056374
0.009409	 0.056437
0.009659	 0.056499
0.011548	 0.056562
0.009247	 0.056624
0.008538	 0.056687
0.009134	 0.056749
0.008085	 0.056812
0.008055	 0.056874
0.008866	 0.056937
0.007197	 0.056999
0.006613	 0.057062
0.006858	 0.057124
0.004169	 0.057187
0.003800	 0.057249
0.005016	 0.057312
0.003591	 0.057374
0.004324	 0.057437
0.004181	 0.057499
0.001660	 0.057562
0.000921	 0.057624
-0.000695	 0.057687
-0.002119	 0.057749
-0.002274	 0.057812
-0.001386	 0.057874
-0.003699	 0.057937
-0.004312	 0.057999
-0.004128	 0.058062
-0.004944	 0.058124
-0.002960	 0.058187
-0.002209	 0.058249
-0.004891	 0.058312
-0.005135	 0.058374
-0.005785	 0.058437
-0.006584	 0.058499
-0.004962	 0.058562
-0.005290	 0.058624
-0.007614	 0.058687
-0.007716	 0.058749
-0.006804	 0.058812
-0.007686	 0.058874
-0.008288	 0.058937
-0.008067	 0.058999
-0.007996	 0.059062
-0.008944	 0.059124
-0.009987	 0.059187
-0.010243	 0.059249
-0.009635	 0.059312
-0.010362	 0.059374
-0.011107	 0.059437
-0.010797	 0.059499
-0.012198	 0.059562
-0.012902	 0.059624
-0.011000	 0.059687
-0.010738	 0.059749
-0.012842	 0.059812
-0.012627	 0.059874
-0.012961	 0.059937
-0.013170	 0.059999
-0.012484	 0.060062
-0.014475	 0.060124
-0.015298	 0.060187
-0.015095	 0.060249
-0.014254	 0.060312
-0.014499	 0.060374
-0.013748	 0.060437
-0.013402	 0.060499
-0.013736	 0.060562
-0.013134	 0.060624
-0.013837	 0.060687
-0.013486	 0.060749
-0.012645	 0.060812
-0.012925	 0.060874
-0.012604	 0.060937
-0.012383	 0.060999
-0.012520	 0.061062
-0.011477	 0.061124
-0.009301	 0.061187
-0.008717	 0.061249
-0.008437	 0.061312
-0.007555	 0.061374
-0.008425	 0.061437
-0.007972	 0.061499
-0.007364	 0.061562
-0.007609	 0.061624
-0.007966	 0.061687
-0.006822	 0.061749
-0.010839	 0.061812
-0.009707	 0.061874
-0.009158	 0.061937
-0.010189	 0.061999
-0.008234	 0.062062
-0.007781	 0.062124
-0.008520	 0.062187
-0.008020	 0.062249
-0.008151	 0.062312
-0.005129	 0.062374
-0.002751	 0.062437
-0.002805	 0.062499
-0.003859	 0.062562
-0.002596	 0.062624
-0.003150	 0.062687
-0.003204	 0.062749
-0.001410	 0.062812
-0.001070	 0.062874
-0.001219	 0.062937
-0.000397	 0.062999
-0.002447	 0.063062
-0.002340	 0.063124
-0.000623	 0.063187
-0.000635	 0.063249
-0.001970	 0.063312
-0.001183	 0.063374
-0.000611	 0.063437
0.000474	 0.063499
0.001350	 0.063562
0.002149	 0.063624
0.002560	 0.063687
0.001553	 0.063749
0.000807	 0.063812
0.001105	 0.063874
0.002476	 0.063937
0.002638	 0.063999
0.003764	 0.064062
0.004348	 0.064124
0.003692	 0.064187
0.003812	 0.064250
0.004884	 0.064312
0.005826	 0.064375
0.005689	 0.064437
0.005278	 0.064500
0.004884	 0.064562
0.005171	 0.064625
0.006452	 0.064687
0.007454	 0.064750
0.008616	 0.064812
0.009373	 0.064875
0.007716	 0.064937
0.007537	 0.065000
0.008777	 0.065062
0.008806	 0.065125
0.010529	 0.065187
0.010630	 0.065250
0.009206	 0.065312
0.008532	 0.065375
0.008419	 0.065437
0.009069	 0.065500
0.009486	 0.065562
0.008133	 0.065625
0.006643	 0.065687
0.006941	 0.065750
0.007388	 0.065812
0.007626	 0.065875
0.008395	 0.065937
0.007513	 0.066000
0.005952	 0.066062
0.004753	 0.066125
0.004145	 0.066187
0.004914	 0.066250
0.006649	 0.066312
0.005534	 0.066375
0.004527	 0.066437
0.003961	 0.066500
0.002250	 0.066562
0.002661	 0.066625
0.003490	 0.066687
0.003692	 0.066750
0.002882	 0.066812
-0.000218	 0.066875
0.000265	 0.066937
0.001136	 0.067000
0.002900	 0.067062
0.003019	 0.067125
0.002047	 0.067187
0.001803	 0.067250
0.001487	 0.067312
0.002053	 0.067375
0.002619	 0.067437
0.004104	 0.067500
0.004044	 0.067562
0.001952	 0.067625
0.001082	 0.067687
0.003144	 0.067750
0.004330	 0.067812
0.004491	 0.067875
0.005129	 0.067937
0.004891	 0.068000
0.004354	 0.068062
0.004646	 0.068125
0.005671	 0.068187
0.004640	 0.068250
0.003692	 0.068312
0.004378	 0.068375
0.004265	 0.068437
0.004706	 0.068500
0.005051	 0.068562
0.006053	 0.068625
0.007173	 0.068687
0.004795	 0.068750
0.003657	 0.068812
0.005141	 0.068875
0.005957	 0.068937
0.006482	 0.069000
0.007197	 0.069062
0.008085	 0.069125
0.007656	 0.069187
0.007120	 0.069250
0.008026	 0.069312
0.009218	 0.069375
0.010374	 0.069437
0.010344	 0.069500
0.010291	 0.069562
0.009152	 0.069625
0.008413	 0.069687
0.010589	 0.069750
0.012097	 0.069812
0.011137	 0.069875
0.009397	 0.069937
0.009361	 0.070000
0.011679	 0.070062
0.012162	 0.070125
0.011417	 0.070187
0.014380	 0.070250
0.014523	 0.070312
0.014296	 0.070375
0.014373	 0.070437
0.014421	 0.070500
0.015876	 0.070562
0.016531	 0.070625
0.015357	 0.070687
0.013909	 0.070750
0.013014	 0.070812
0.012693	 0.070875
0.013420	 0.070937
0.013450	 0.071000
0.013009	 0.071062
0.011495	 0.071125
0.011596	 0.071187
0.013188	 0.071250
0.013772	 0.071312
0.013777	 0.071375
0.013086	 0.071437
0.011709	 0.071500
0.011119	 0.071562
0.011203	 0.071625
0.010809	 0.071687
0.010237	 0.071750
0.009498	 0.071812
0.008538	 0.071875
0.008097	 0.071937
0.007364	 0.072000
0.007156	 0.072062
0.007626	 0.072125
0.007978	 0.072187
0.005415	 0.072250
0.003031	 0.072312
0.003525	 0.072375
0.003544	 0.072437
0.003007	 0.072500
0.002852	 0.072562
0.001439	 0.072625
-0.000319	 0.072687
-0.001344	 0.072750
-0.000927	 0.072812
-0.000158	 0.072875
-0.000766	 0.072937
-0.002763	 0.073000
-0.004390	 0.073062
-0.004730	 0.073125
-0.005701	 0.073187
-0.004551	 0.073250
-0.003436	 0.073312
-0.005719	 0.073375
-0.007340	 0.073437
-0.007400	 0.073500
-0.007805	 0.073562
-0.007418	 0.073625
-0.006941	 0.073687
-0.007060	 0.073750
-0.008389	 0.073812
-0.009051	 0.073875
-0.008670	 0.073937
-0.009111	 0.074000
-0.009677	 0.074062
-0.011250	 0.074125
-0.012013	 0.074187
-0.012782	 0.074250
-0.013766	 0.074312
-0.012800	 0.074375
-0.012508	 0.074437
-0.012770	 0.074500
-0.013605	 0.074562
-0.015148	 0.074625
-0.014993	 0.074687
-0.015482	 0.074750
-0.015363	 0.074812
-0.015500	 0.074875
-0.016865	 0.074938
-0.018355	 0.075000
-0.019553	 0.075063
-0.019029	 0.075125
-0.018075	 0.075188
-0.018671	 0.075250
-0.019339	 0.075313
-0.020215	 0.075375
-0.021795	 0.075438
-0.021914	 0.075500
